pdinh,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_2"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_2""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
djmcfall,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
joanyl,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0"", ""choice_1""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
stiwary,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_2"", ""choice_4""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}}"
jgraen,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_1"", ""choice_2"", ""choice_4""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_1"", ""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}}"
tnw,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_1""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_1""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
alpatel,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_1"", ""choice_3""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2""}"
santucci,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
Aiden,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}}"
ph10,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_4""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
arfans,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
jihoonk,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_2"", ""choice_4""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
eerdenee,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
bsilva,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
nhan,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_2""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_2"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
nmehta94,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_3""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
owl_81,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_1"", ""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
sbz,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_1"", ""choice_3""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}}"
SandyCarpenter,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_4""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
audreypotts,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_2"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}}"
azavala,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_1"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
davidbk,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
narcher,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_3""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
jbfinlay,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2"", ""choice_3""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
Catherina,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_1"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_1"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0"", ""choice_3""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_0"", ""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}}"
Gabriel_Lipkowitz,"{""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""1154587fbd794d988508208790d1f651_3_1"": ""choice_0"", ""1154587fbd794d988508208790d1f651_10_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_11_1"": [""choice_0"", ""choice_2"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_12_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_4_1"": [""choice_0"", ""choice_1"", ""choice_2""], ""1154587fbd794d988508208790d1f651_8_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_6_1"": [""choice_0"", ""choice_3"", ""choice_4""], ""1154587fbd794d988508208790d1f651_5_1"": ""choice_4"", ""1154587fbd794d988508208790d1f651_14_1"": ""choice_3"", ""1154587fbd794d988508208790d1f651_9_1"": [""choice_0""], ""1154587fbd794d988508208790d1f651_7_1"": [""choice_1"", ""choice_4""], ""1154587fbd794d988508208790d1f651_13_1"": ""choice_2"", ""1154587fbd794d988508208790d1f651_2_1"": ""choice_0""}"
